[2025-11-20 09:23:20] | TEST_CLI        | console_user         | SUCCESS    | Simulation de test de log
[2025-11-20 14:16:40] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:40] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:40] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:40] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:40] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:40] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:40] | LOGIN           | &lt;#assign ex=&quot;freemarker.template.utility.Execute&quot;?new()&gt; ${ ex(&quot;sleep 15&quot;) } | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | #set($engine=&quot;&quot;)
#set($proc=$engine.getClass().forName(&quot;java.lang.Runtime&quot;).getRuntime().exec(&quot;sleep 15&quot;))
#set($null=$proc.waitFor())
${null} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | {{= global.process.mainModule.require(&#039;child_process&#039;).execSync(&#039;sleep 15&#039;).toString() }} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | &lt;%= global.process.mainModule.require(&#039;child_process&#039;).execSync(&#039;sleep 15&#039;).toString()%&gt; | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | #{global.process.mainModule.require(&#039;child_process&#039;).execSync(&#039;sleep 15&#039;).toString()} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | {{range.constructor(&quot;return eval(\&quot;global.process.mainModule.require(&#039;child_process&#039;).execSync(&#039;sleep 15&#039;).toString()\&quot;)&quot;)()}} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | {{&quot;&quot;.__class__.__mro__[1].__subclasses__()[157].__repr__.__globals__.get(&quot;__builtins__&quot;).get(&quot;__import__&quot;)(&quot;subprocess&quot;).check_output(&quot;sleep 15&quot;)}} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | ${__import__(&quot;subprocess&quot;).check_output(&quot;sleep 15&quot;, shell=True)} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | {{__import__(&quot;subprocess&quot;).check_output(&quot;sleep 15&quot;, shell=True)}} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | &lt;%=%x(sleep 15)%&gt; | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | #{%x(sleep 15)}      | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | {system(&quot;sleep 15&quot;)} | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:40] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:41] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&amp;sleep 15.0&amp; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com;sleep 15.0; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&quot;&amp;sleep 15.0&amp;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&quot;;sleep 15.0;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&#039;&amp;sleep 15.0&amp;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&#039;;sleep 15.0;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&amp;timeout /T 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com|timeout /T 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&quot;&amp;timeout /T 15.0&amp;&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&quot;|timeout /T 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&#039;&amp;timeout /T 15.0&amp;&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&#039;|timeout /T 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com;start-sleep -s 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&quot;;start-sleep -s 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com&#039;;start-sleep -s 15.0 | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com;start-sleep -s 15.0 # | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:41] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:42] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:42] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:42] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:42] | LOGIN           | vmWNyvkDWbcsFAKZaQdIwxGSBvZtfAoDCkNjFfngmZsyvsKmWRJnVHLuiFyGAvAaTKxGrmVZqNDTNBlVDtRnJxbMwlEQuPYKsyQcYChwPngFaGiEyodVOmygVAPMrVfMcZTsBOWPOsMjbNoFLbwKXBWOZMqQHiRfaIcyoWkTaktvYgLXSMJFehOArLpAByRuMxrihZBDmqvPCXLHnyhCJFdcXJEJqUZtlgMPmgORMUhaNHpelylWgiOnOCkHvUZNTPTupThrFnXXTQNwwwwfIciuhQPwQVmKDkgPugPQGAbYlIZdudmbVGOKcgjLYPhQbLqxKjyxRmOQPMXmKWyZLDrderTSXRqhRSTnkCyNblyUHfqcXyuChoTxhPccrrPYkRZLPgcFGVoqSYmCrXNRCTnBinqUFrCoEMkfchQawDKQlPAiAXoYNRuVLoAAUUlMWGxfGFWAAtCmkjElIPgaYlDuuIXLgOohUupHFCCTgjXAliFlPILWNBcjkvwlqRZQZaFVIxhYrouUlsbriPiTwCGuNyyZlKZfdTpKFenoUQNfrRMKmTVOGhcYRZxKVGNYUBwpfpQoGysgDFZlogQXqwIDHmTCrGFMTWEtyBMfbaCtylsZUstVIIJnanXYjvcYTGYuBORwYeJDUcQxYTmUcggqerxLlPLhHLgeYtKUQoxPuRsrbEqSlhucugNdUFUUqUbypyCyHBmSiMXxrjkQqWiXQbBQViUENoksagauBveGOYNlVGdlbkaHmiLXaZFECZnQGkAifTDEOLThLdMJQNmYfMYqHZQfTJDUcLOoRNMSwhViMJexRHIJCWNsJKlOWGjfMVSUYmjeKUiDtRqaiUkQagAyCqBYDpMRmZWqJdgxpWZSTyfhbTQYHRJphmSVWMBYSPYjZFkXevaVODTZjHQBLHqEodOPxfgBMGylUFOoHdESEALJTdEgMclhftGYyeaUmSyguuGiGESXRXdTYTWhRkdYOaXkRIUgZMnTafOCAiJcveAptCiAGfVHOtTMwYyNTLbexskFvQvwOQuDJDUfdfRFYXHcunFRsrUKHFLSHRkqVPFydtOxnCjitDgbYswKZwYlJafJpYuRqTxekYMBvbBJfTsKBDholRaGmDysiQERfINxYBBPysCKJEKgXdKBTxxpDllshwIUbpBdOmaxmjMGBWYVIngihWSPLtJtpTYDEoSDRifuKSPeUAArcGQCBQRjfJSQOTngXlcUZBwwNNXqnUaOGWfZHykHEnteBqyZPvXaZNTcptwCIqJNruKnGrAZJnvPHmHPDoGCgDYABHvvmOBZaBqUdPUyrjQBvDwjETkYJTXHvIibCaLPekBfgOsGsxULwwFSvRkCMWuCJOrlutWLgYJIGEddsklollcBTtmErehqMdfElsTkOWrnOkZpwUxgCWNwZeUmXewECSQKyBbAOMdCODxcphFxcqjsMRNHWfUqhGnXPjugnLPjXQbfecEJNtYTXdlxCQqLEInwaQIvOHfqXatvFJiaWPufRDraWAuqQqaXIPfPXbRrfDTQAQTnslCBJGvgjDtqYxJEWAZfNGmHdrhOofKntEidZOIMYpKiJyasrZqwiApidNXYXhuhuiuMOWnFVELWBqfMYxaCkTBcVkYXmlBDeXoRfDuCmMetUhIRYKQqVkblAFKjGuInCgncKCbulHHJfoYUesriHquvxyoZFBHivcNbCQNIbPCPJvKpwxNENpnrNMUBfPvMsAXFffLanCSfjgMOgprbHYQhePNjHDdAZdLgqYFbsOBcadWDCDCTYLavvjWENctjKKRdLCbmYtVaeKsPRRJtIUaFdVVktnJWWworFAyHUUxMundBfnTDfBQNRPpkhhkvgIWIHVdVnLXPaMdIBIhhTdiDgwxKOFZWCscFIRbNAGpZScykPIBDQfwhPjcQJJAtItoNVmrZtgOkeDXeAQKwgSuAFHmqQvfGiroEOJHaTYHJYZbQnjnOXXJylcJEYXuoVtQNpttykBgaHeRCTARWGidqUpyEIGCWRhPopQKwetGRtnTkvgVuQkHpHuniQvoGGvfVktQyJOBBVvjKxtRBUutHiEqpexnCLqpNypUD | FAILURE    | Invalid credentials
